SubjectID,Regularization,Mean,Sigma,5th%,95th%,5th%mean,95th%mean,Min,Max
S04xS08,syn,0.0249944,0.269823,-0.44889,0.435265,-0.590801,0.543672,-1.46933,1.21695

S04xS09,bsyn,0.0153879,0.297594,-0.495084,0.481708,-0.641417,0.614899,-1.27786,1.20076

S04xS09,syn,0.0249451,0.244579,-0.411658,0.396818,-0.542202,0.520775,-1.15276,1.19011

S04xS10,bsyn,4.63928e-05,0.324143,-0.536542,0.524611,-0.734407,0.667266,-1.27887,1.25975

S04xS10,syn,0.0141252,0.269514,-0.444465,0.444325,-0.602521,0.570121,-1.22093,1.18754

S04xS11,bsyn,-0.0027156,0.294816,-0.520476,0.457449,-0.676988,0.582767,-1.20806,1.3507

S04xS11,syn,0.0063689,0.252618,-0.434679,0.396995,-0.583104,0.514833,-1.09283,1.27828

S04xS12,bsyn,0.00439355,0.306646,-0.512935,0.497381,-0.645708,0.638424,-1.13315,1.34329

S04xS12,syn,0.00713882,0.270188,-0.45934,0.436695,-0.601136,0.552058,-1.08199,1.06835

S04xS13,bsyn,-0.00218061,0.28928,-0.489085,0.463656,-0.644812,0.580278,-1.20701,1.32433

S04xS13,syn,0.00990075,0.237465,-0.389742,0.390722,-0.536925,0.490942,-1.38401,1.2645

S04xS14,bsyn,-0.0171165,0.287655,-0.496232,0.453695,-0.643822,0.627478,-1.35742,1.15283

S04xS14,syn,-0.00832317,0.227149,-0.387484,0.357436,-0.506921,0.518201,-1.07889,0.92177

S04xS15,bsyn,0.0339231,0.309168,-0.48165,0.528125,-0.613867,0.664028,-1.28626,1.26963

S04xS15,syn,0.033233,0.270368,-0.429304,0.449237,-0.566926,0.585133,-1.30931,1.34705

S04xS16,bsyn,0.0124469,0.32362,-0.544227,0.530871,-0.703097,0.655072,-1.30503,1.44239

S04xS16,syn,0.0154502,0.271215,-0.456236,0.438419,-0.609402,0.540953,-1.2466,1.12104

S04xS17,bsyn,0.0194584,0.292689,-0.463674,0.501283,-0.611981,0.630721,-1.33633,1.27162

S04xS17,syn,0.0246072,0.251656,-0.385269,0.432329,-0.512574,0.550395,-1.31583,1.15246

S04xS18,bsyn,0.000632923,0.302717,-0.49018,0.492701,-0.633477,0.651494,-1.4645,1.5636

S04xS18,syn,0.0153365,0.236837,-0.378952,0.391267,-0.505674,0.522296,-1.09089,1.24171

S04xS19,bsyn,0.0509529,0.292072,-0.44737,0.505461,-0.608618,0.627361,-1.54721,1.26905

S04xS19,syn,0.0509009,0.269003,-0.417436,0.460901,-0.567869,0.57909,-1.4272,1.18592

S04xS20,bsyn,0.0303219,0.31372,-0.513694,0.5372,-0.672237,0.662659,-1.20376,1.24069

S04xS20,syn,0.0345015,0.26468,-0.418388,0.442675,-0.579496,0.550797,-1.4224,1.14069

S04xS21,bsyn,0.00370511,0.296034,-0.499211,0.468901,-0.646957,0.581706,-1.1509,1.18195

S04xS21,syn,0.00976133,0.239161,-0.39691,0.378855,-0.531379,0.474667,-1.02009,1.02482

S04xS22,bsyn,-0.0430664,0.295095,-0.53199,0.434194,-0.679186,0.605509,-1.34393,1.26427

S04xS22,syn,-0.0317515,0.248143,-0.438755,0.372114,-0.570371,0.531519,-1.29103,0.955542

S04xS23,bsyn,0.0469116,0.307623,-0.483095,0.52061,-0.65397,0.637346,-1.34349,1.26152

S04xS23,syn,0.0546376,0.258146,-0.385448,0.460647,-0.525457,0.573622,-1.04225,1.18836

S04xS24,bsyn,0.0159929,0.335822,-0.587312,0.532014,-0.730465,0.64677,-1.44366,1.24107

S04xS24,syn,0.0292882,0.277581,-0.468163,0.445579,-0.60502,0.543865,-1.13022,1.07774

S04xS25,bsyn,0.0641479,0.317455,-0.477185,0.576767,-0.625336,0.699141,-1.17847,1.35677

S04xS25,syn,0.0692255,0.273619,-0.398728,0.500689,-0.547812,0.613695,-1.21252,1.25782

S04xS26,bsyn,-0.0134645,0.303122,-0.52761,0.471531,-0.655067,0.594903,-1.14034,1.12916

S04xS26,syn,-0.00934664,0.269336,-0.483366,0.400962,-0.618724,0.518138,-1.30806,1.05383

S04xS27,bsyn,0.0209925,0.330451,-0.533946,0.554425,-0.696092,0.685668,-1.3958,1.41035

S04xS27,syn,0.033629,0.287335,-0.454373,0.495702,-0.58804,0.611245,-1.15401,1.16943

S04xS28,bsyn,0.0155619,0.295927,-0.484558,0.488574,-0.626254,0.617691,-1.18992,1.45403

S04xS28,syn,0.0285494,0.23805,-0.386746,0.401067,-0.511988,0.510701,-1.04255,0.997824

S04xS29,bsyn,0.0019477,0.29264,-0.480501,0.480063,-0.622952,0.591685,-1.35654,1.24119

S04xS29,syn,0.00821568,0.259523,-0.432817,0.412118,-0.569484,0.51269,-1.40872,1.29891

S04xS30,bsyn,-0.0492585,0.312392,-0.586307,0.440413,-0.750454,0.578634,-1.55664,1.10454

S04xS30,syn,-0.0479558,0.255558,-0.484183,0.344608,-0.637163,0.468869,-1.40278,1.04481

S04xS31,bsyn,0.0383601,0.325282,-0.531463,0.541977,-0.698744,0.663777,-1.29396,1.34077

S04xS31,syn,0.0416697,0.269333,-0.423137,0.455093,-0.586306,0.568792,-1.23692,1.33855

S04xS32,bsyn,0.00582431,0.313421,-0.542742,0.484873,-0.73348,0.614801,-1.41114,1.40997

S04xS32,syn,0.015551,0.239667,-0.413091,0.36935,-0.566464,0.473491,-1.12914,0.981487

S04xS33,bsyn,0.0186724,0.29951,-0.487785,0.481806,-0.645936,0.59335,-1.451,1.04113

S04xS33,syn,0.0253785,0.25652,-0.414037,0.409641,-0.543493,0.513187,-1.28412,1.02956

S04xS34,bsyn,-0.0108716,0.337935,-0.601971,0.513966,-0.792787,0.646768,-1.42436,1.47131

S04xS34,syn,-0.00147314,0.282863,-0.499915,0.423003,-0.669565,0.545744,-1.34606,1.05261

S04xS35,bsyn,-0.0306445,0.283093,-0.530466,0.406446,-0.678932,0.514568,-1.31901,0.955886

S04xS35,syn,-0.0254089,0.258957,-0.478322,0.368235,-0.638225,0.475293,-1.19551,0.905126

S04xS36,bsyn,0.00751807,0.28561,-0.482469,0.465225,-0.61442,0.587912,-1.08833,1.35733

S04xS36,syn,0.0113717,0.260034,-0.4379,0.423716,-0.554847,0.535764,-1.10837,1.18021

S04xS37,bsyn,0.0142024,0.314024,-0.541725,0.495756,-0.680004,0.607245,-1.14758,1.12193

S04xS37,syn,0.0229772,0.284124,-0.484803,0.450785,-0.62418,0.562399,-1.19507,1.11293

S04xS38,bsyn,0.0307363,0.318091,-0.515003,0.543603,-0.667459,0.677288,-1.32597,1.41525

S04xS38,syn,0.0436413,0.268205,-0.419804,0.467914,-0.579704,0.596929,-1.11226,1.24653

S04xS39,bsyn,0.00841235,0.296908,-0.505191,0.476717,-0.644772,0.587117,-1.3715,1.10406

S04xS39,syn,0.0117084,0.261257,-0.444526,0.417277,-0.590133,0.533266,-1.43544,1.14388

S04xS40,bsyn,-0.0231037,0.327034,-0.59322,0.487834,-0.76563,0.605546,-1.53023,1.19528

S04xS40,syn,-0.0138437,0.274988,-0.500844,0.402776,-0.649279,0.512849,-1.38566,1.15621

S05xS01,bsyn,0.000572127,0.339181,-0.586479,0.535271,-0.770197,0.669717,-1.26346,1.65115

S05xS01,syn,0.0255808,0.26648,-0.416661,0.463241,-0.57749,0.57164,-1.14081,1.13569

S05xS02,bsyn,0.00705851,0.313971,-0.496107,0.542463,-0.655406,0.682985,-1.30723,1.51795

S05xS02,syn,0.0206158,0.280442,-0.433521,0.489588,-0.590058,0.614672,-1.25265,1.36717

S05xS03,bsyn,0.0156574,0.284927,-0.449319,0.475463,-0.644846,0.621204,-1.1911,1.51792

S05xS03,syn,0.0234519,0.253841,-0.401823,0.435304,-0.592209,0.555575,-1.02695,1.18263

S05xS04,bsyn,0.0267617,0.307395,-0.479253,0.543943,-0.622102,0.706847,-1.32388,2.03186

S05xS04,syn,0.0462117,0.262323,-0.379315,0.489643,-0.51186,0.622118,-1.26102,1.42299

S05xS06,bsyn,0.0325798,0.311842,-0.475762,0.5527,-0.660912,0.686555,-0.971559,1.58676

S05xS06,syn,0.0514571,0.263082,-0.386689,0.481923,-0.560779,0.595975,-0.983434,1.24743

S05xS07,bsyn,0.0171723,0.310585,-0.496454,0.517005,-0.638311,0.659734,-1.59926,1.47611

S05xS07,syn,0.0349799,0.257556,-0.392005,0.457447,-0.509041,0.570154,-1.05788,1.20232

S05xS08,bsyn,0.0272414,0.317596,-0.502664,0.544833,-0.649677,0.674361,-1.30622,1.50363

S05xS08,syn,0.0459087,0.249241,-0.367163,0.454104,-0.506245,0.559728,-1.07108,1.33924

S05xS09,bsyn,0.0386858,0.293221,-0.44811,0.526177,-0.65002,0.658718,-1.3164,1.71517

S05xS09,syn,0.0574282,0.246814,-0.34657,0.464557,-0.532621,0.573799,-1.20041,1.22967

S05xS10,bsyn,-0.00888329,0.313352,-0.527845,0.507116,-0.699359,0.628957,-1.34628,1.2887

S05xS10,syn,0.00403142,0.266891,-0.42528,0.448746,-0.587424,0.563618,-1.19702,1.12396

S05xS11,bsyn,0.000110399,0.286565,-0.450509,0.480969,-0.671709,0.610104,-1.36378,1.47076

S05xS11,syn,0.0212455,0.240651,-0.360844,0.42524,-0.551428,0.53549,-1.02555,1.12407

S05xS12,bsyn,-0.03391,0.330699,-0.57599,0.520779,-0.748397,0.650691,-1.32914,1.27015

S05xS12,syn,-0.011164,0.276402,-0.456649,0.452681,-0.616398,0.568853,-1.19232,1.09667

S05xS13,bsyn,0.0202744,0.324794,-0.525382,0.538845,-0.668642,0.67114,-1.33694,1.28762

S05xS13,syn,0.0344259,0.274039,-0.434513,0.473844,-0.566337,0.583436,-1.13921,1.15844

S05xS14,bsyn,-0.0258817,0.337066,-0.579872,0.529969,-0.721089,0.684654,-1.50362,1.45809

S05xS14,syn,-0.0073889,0.282913,-0.455705,0.467976,-0.572495,0.610655,-1.36743,1.32864

S05xS15,bsyn,0.0252891,0.319703,-0.500363,0.55838,-0.699082,0.701763,-1.28726,1.46117

S05xS15,syn,0.0455527,0.257784,-0.377163,0.466999,-0.558994,0.590073,-1.17206,1.63577

S05xS16,bsyn,0.005502,0.338767,-0.547887,0.563365,-0.729576,0.697032,-1.37772,1.30348

S05xS16,syn,0.0250798,0.279052,-0.435685,0.475696,-0.600318,0.584661,-1.34706,1.23674

S05xS17,bsyn,0.0202653,0.326651,-0.51716,0.554494,-0.682813,0.691748,-1.3343,1.70867

S05xS17,syn,0.0380927,0.266867,-0.397084,0.479744,-0.539879,0.596962,-1.19451,1.65533

S05xS18,bsyn,0.00951362,0.327653,-0.519907,0.567362,-0.641719,0.70369,-1.15204,1.38262

S05xS18,syn,0.0254058,0.284086,-0.440305,0.505826,-0.556628,0.634594,-1.21691,1.36598

S05xS19,bsyn,0.00999569,0.339055,-0.552046,0.567337,-0.768788,0.713951,-1.54171,1.9313

S05xS19,syn,0.0324568,0.269562,-0.417919,0.475378,-0.60884,0.600048,-1.18387,1.22186

S05xS20,bsyn,0.00713495,0.324597,-0.540196,0.531768,-0.701587,0.660107,-1.34651,1.34595

S05xS20,syn,0.023748,0.272643,-0.421582,0.476745,-0.573754,0.61032,-1.12042,1.30205

S05xS21,bsyn,0.0126042,0.324428,-0.537203,0.542293,-0.664695,0.668773,-1.31466,1.47

S05xS21,syn,0.0291055,0.264865,-0.415605,0.463836,-0.529827,0.569272,-1.1304,1.08399

S05xS22,bsyn,-0.0556387,0.317024,-0.571351,0.47752,-0.694714,0.612191,-1.18462,1.63873

S05xS22,syn,-0.0382135,0.272517,-0.481156,0.420931,-0.593333,0.547445,-1.06334,1.32218

S05xS23,bsyn,-0.0231992,0.311946,-0.538434,0.484181,-0.735889,0.613625,-1.36536,1.41222

S05xS23,syn,-0.00746597,0.268996,-0.45609,0.426024,-0.641165,0.540678,-1.32717,1.2443

S05xS24,bsyn,-0.00696084,0.337175,-0.576307,0.526258,-0.78279,0.669412,-1.62193,1.44916

S05xS24,syn,0.016772,0.27346,-0.443369,0.458959,-0.616542,0.570679,-1.0709,1.4024

S05xS25,bsyn,0.0265696,0.324931,-0.511091,0.54013,-0.743569,0.691336,-1.56644,1.58983

S05xS25,syn,0.0458064,0.264891,-0.392289,0.476632,-0.572756,0.603965,-1.02229,1.35622

S05xS26,bsyn,-0.0208217,0.317977,-0.564214,0.48655,-0.773683,0.613134,-1.37314,1.25409

S05xS26,syn,0.000548073,0.262211,-0.439513,0.42359,-0.637542,0.53173,-1.16277,1.27643

S05xS27,bsyn,-0.00778264,0.323946,-0.549108,0.529987,-0.707199,0.658808,-1.22548,1.21227

S05xS27,syn,0.0167357,0.264852,-0.419183,0.457101,-0.573395,0.583552,-1.0561,1.19157

S05xS28,bsyn,0.00456335,0.314709,-0.523999,0.504929,-0.687722,0.642437,-1.28143,1.50968

S05xS28,syn,0.022651,0.246075,-0.381509,0.427815,-0.508206,0.55052,-0.988502,1.38465

S05xS29,bsyn,0.0380508,0.316271,-0.48388,0.566353,-0.650078,0.709096,-1.06635,1.6342

S05xS29,syn,0.0587213,0.261543,-0.370956,0.497059,-0.52056,0.622131,-0.866366,1.47093

S05xS30,bsyn,-0.0374636,0.324988,-0.581781,0.489709,-0.723191,0.626739,-1.38868,1.42985

S05xS30,syn,-0.0150383,0.26451,-0.460792,0.414128,-0.578841,0.535984,-1.25866,1.06537

S05xS31,bsyn,0.0247381,0.299805,-0.465395,0.518044,-0.658886,0.657968,-1.17176,1.44963

S05xS31,syn,0.0331698,0.265987,-0.416508,0.457451,-0.596855,0.581139,-1.20212,1.21714

S05xS32,bsyn,0.0177192,0.331493,-0.539989,0.558275,-0.710801,0.714871,-1.36593,1.36907

S05xS32,syn,0.0352053,0.269418,-0.419201,0.472921,-0.574713,0.594916,-1.12369,1.29

S05xS33,bsyn,0.0119548,0.316709,-0.519341,0.517624,-0.69007,0.656635,-1.30902,1.31689

S05xS33,syn,0.0290887,0.259601,-0.40948,0.452749,-0.562418,0.562151,-1.06459,1.15198

S05xS34,bsyn,0.0292052,0.317456,-0.477831,0.552192,-0.634688,0.698521,-1.14181,1.93774

S05xS34,syn,0.0473434,0.250377,-0.368089,0.458906,-0.50354,0.572142,-0.920746,1.09903

S05xS35,bsyn,-0.0110575,0.299388,-0.514982,0.472604,-0.674441,0.601855,-1.37279,1.31101

S05xS35,syn,0.00160437,0.265306,-0.437597,0.434829,-0.592234,0.549858,-1.22243,1.13473

S05xS36,bsyn,-0.0135458,0.32297,-0.540371,0.505944,-0.708864,0.655818,-1.41599,1.43385

S05xS36,syn,0.0049528,0.27403,-0.446796,0.453368,-0.602853,0.583715,-1.23919,1.2322

S05xS37,bsyn,0.0144796,0.278829,-0.439755,0.47826,-0.643742,0.613878,-1.06911,1.25907

S05xS37,syn,0.0340022,0.240286,-0.362572,0.426905,-0.547511,0.540956,-1.2164,1.35007

S05xS38,bsyn,-0.0176891,0.330829,-0.568109,0.514802,-0.713692,0.654165,-1.44608,1.86395

S05xS38,syn,0.0046627,0.277604,-0.46723,0.445128,-0.607852,0.559878,-1.05109,1.29928

S05xS39,bsyn,0.0108604,0.309412,-0.505263,0.509575,-0.738029,0.644035,-1.3911,1.36966

S05xS39,syn,0.0321424,0.252337,-0.384193,0.443536,-0.58801,0.563596,-1.11948,1.20005

S05xS40,bsyn,0.0167509,0.308342,-0.483279,0.534862,-0.641409,0.655244,-1.29834,1.29867

S05xS40,syn,0.0284429,0.272577,-0.412605,0.484746,-0.564058,0.595134,-1.181,1.25895

S06xS01,bsyn,-0.00659324,0.317149,-0.541363,0.509842,-0.702278,0.641217,-1.31489,1.39159

S06xS01,syn,0.0035291,0.266268,-0.450459,0.420893,-0.606404,0.529235,-1.28013,1.62542

S06xS02,bsyn,-0.00609346,0.304535,-0.504616,0.493581,-0.645768,0.642553,-1.25449,1.42461

S06xS02,syn,0.00336522,0.262773,-0.423095,0.434972,-0.566149,0.566462,-1.1325,1.24446

S06xS03,bsyn,0.0218429,0.293284,-0.477078,0.495534,-0.616383,0.624679,-1.28125,1.14616

S06xS03,syn,0.0293364,0.253711,-0.393255,0.448163,-0.524516,0.562875,-1.09017,1.13026

S06xS04,bsyn,0.00172325,0.249577,-0.386663,0.416735,-0.519128,0.556342,-1.19413,1.44491

S06xS04,syn,0.0113481,0.230751,-0.340646,0.406061,-0.470178,0.533087,-1.20548,1.3519

S06xS05,bsyn,-0.0179624,0.311236,-0.532297,0.480283,-0.662489,0.661872,-1.28192,1.761

S06xS05,syn,-0.00537261,0.264895,-0.446013,0.431251,-0.565522,0.579203,-1.06993,1.17887

S06xS07,bsyn,0.0100359,0.302297,-0.468651,0.523575,-0.622671,0.708393,-1.28855,1.40735

S06xS07,syn,0.0188944,0.234462,-0.365506,0.404921,-0.503301,0.556698,-1.12479,1.19143

S06xS08,bsyn,0.0205055,0.305076,-0.477144,0.515343,-0.626979,0.659066,-1.50773,1.34708

S06xS08,syn,0.0327328,0.242564,-0.358567,0.422596,-0.495819,0.538696,-1.32668,1.04512

S06xS09,bsyn,0.0110784,0.281664,-0.447821,0.476124,-0.591321,0.607463,-1.1995,1.23549

S06xS09,syn,0.023623,0.227627,-0.3418,0.399212,-0.472784,0.515238,-1.15314,1.11638

S06xS10,bsyn,-0.000619628,0.298793,-0.490587,0.490013,-0.617591,0.616528,-1.19649,1.26315

S06xS10,syn,0.0107787,0.260793,-0.421495,0.430271,-0.562763,0.548265,-1.20972,1.26907

S06xS11,bsyn,-0.00187339,0.285079,-0.471912,0.474467,-0.614769,0.599019,-1.16485,1.3244

S06xS11,syn,0.0059189,0.252382,-0.405505,0.433617,-0.534552,0.550749,-1.20517,1.32098

S06xS12,bsyn,-0.037103,0.302566,-0.551027,0.448152,-0.688729,0.569788,-1.31895,1.36025

S06xS12,syn,-0.0254853,0.249765,-0.445911,0.384815,-0.560543,0.491582,-1.07528,1.05986

S06xS13,bsyn,-0.0201637,0.296575,-0.503662,0.466543,-0.640348,0.614404,-1.20271,1.77385

S06xS13,syn,-0.00802153,0.254173,-0.419639,0.415326,-0.546027,0.547192,-1.10532,1.52732

S06xS14,bsyn,-0.0324097,0.299109,-0.5371,0.445563,-0.679549,0.672696,-1.33506,1.63666

S06xS14,syn,-0.0265601,0.258957,-0.458492,0.394167,-0.589273,0.59192,-1.08513,1.15302

S06xS15,bsyn,0.016196,0.320516,-0.535276,0.521322,-0.706627,0.657715,-1.38698,1.52521

S06xS15,syn,0.0278876,0.259368,-0.409203,0.443234,-0.573078,0.556326,-1.33382,1.2905

S06xS16,bsyn,0.0196001,0.290021,-0.434186,0.514743,-0.606525,0.642839,-1.32032,1.39181

S06xS16,syn,0.0251162,0.26072,-0.38798,0.466248,-0.553655,0.585975,-1.18998,1.34993

S06xS17,bsyn,-0.00739386,0.323923,-0.550591,0.519082,-0.700934,0.670228,-1.27154,1.77241

S06xS17,syn,0.00436177,0.264337,-0.416106,0.443515,-0.542232,0.579417,-1.21398,1.48375

S06xS18,bsyn,-0.00521462,0.284705,-0.478486,0.464145,-0.601404,0.6421,-1.10124,1.52882

S06xS18,syn,0.00278456,0.24291,-0.393316,0.402684,-0.514383,0.557037,-1.1933,1.28514

S06xS19,bsyn,0.0191571,0.283055,-0.453296,0.474351,-0.594142,0.605719,-1.36856,1.36672

S06xS19,syn,0.0328168,0.224186,-0.342652,0.387797,-0.482163,0.496867,-1.0644,1.21323

S06xS20,bsyn,0.0289164,0.299173,-0.462195,0.503908,-0.632376,0.632665,-1.49239,1.3684

S06xS20,syn,0.036386,0.259145,-0.399583,0.444557,-0.548224,0.566108,-1.53978,1.22421

S06xS21,bsyn,0.00599539,0.287025,-0.467145,0.491464,-0.587786,0.627795,-1.14112,1.38518

S06xS21,syn,0.011294,0.246641,-0.391873,0.42386,-0.499293,0.553985,-0.987868,1.26642

S06xS22,bsyn,-0.0736364,0.32281,-0.61021,0.453566,-0.778931,0.629023,-1.71342,1.40102

S06xS22,syn,-0.059555,0.263785,-0.498977,0.372944,-0.638722,0.530059,-1.3544,1.16168

S06xS23,bsyn,-0.00429067,0.325757,-0.537498,0.517491,-0.729999,0.655124,-1.59514,1.3697

S06xS23,syn,0.00663919,0.272845,-0.442465,0.456723,-0.568596,0.57496,-1.41346,1.15749

S06xS24,bsyn,-0.0149316,0.301091,-0.506957,0.480551,-0.651851,0.606081,-1.25753,1.55871

S06xS24,syn,-0.00312322,0.249451,-0.414503,0.400282,-0.549266,0.50728,-1.50035,1.00775

S06xS25,bsyn,0.0314431,0.302408,-0.469599,0.520102,-0.605064,0.656302,-1.34864,1.34368

S06xS25,syn,0.0373956,0.25294,-0.367208,0.463708,-0.486084,0.580932,-0.99287,1.24102

S06xS26,bsyn,-0.0193313,0.283431,-0.484031,0.447184,-0.622297,0.567802,-1.23627,1.26482

S06xS26,syn,-0.0084763,0.236295,-0.394904,0.387547,-0.513398,0.49107,-1.03736,1.02589

S06xS27,bsyn,-0.0152897,0.301515,-0.501492,0.49748,-0.625028,0.647345,-1.18284,1.34637

S06xS27,syn,-0.00638743,0.258961,-0.434578,0.426803,-0.563696,0.544878,-1.53947,1.13122

S06xS28,bsyn,-0.0061289,0.311634,-0.513961,0.503229,-0.679454,0.647611,-1.47092,1.31945

S06xS28,syn,0.00973674,0.233569,-0.366272,0.39946,-0.472782,0.527904,-1.08943,1.14172

S06xS29,bsyn,0.0233969,0.285456,-0.442804,0.484912,-0.604541,0.631524,-1.86821,1.46142

S06xS29,syn,0.0238147,0.243607,-0.371311,0.423481,-0.503951,0.558281,-1.17656,1.30665

S06xS30,bsyn,-0.0425674,0.277541,-0.501189,0.406022,-0.631384,0.569619,-1.22202,1.17481

S06xS30,syn,-0.0372643,0.242387,-0.434655,0.360984,-0.540811,0.506057,-1.08374,1.10614

S06xS31,bsyn,0.00515759,0.313048,-0.530249,0.506242,-0.655922,0.64298,-1.27107,1.22662

S06xS31,syn,0.0170542,0.252893,-0.415752,0.424842,-0.533495,0.542439,-0.989674,1.11312

S06xS32,bsyn,-0.00564363,0.305106,-0.511985,0.482761,-0.664783,0.627711,-1.28181,1.39353

S06xS32,syn,0.00511864,0.246427,-0.395322,0.401723,-0.51405,0.531672,-1.03418,1.39913

S06xS33,bsyn,-0.0155152,0.304299,-0.541147,0.471895,-0.684053,0.610412,-1.28092,1.3385

S06xS33,syn,-0.00236889,0.262705,-0.443584,0.414371,-0.59004,0.544053,-1.13732,1.29957

S06xS34,bsyn,0.0202099,0.308385,-0.477442,0.514492,-0.664625,0.661061,-1.72578,1.55709

S06xS34,syn,0.0223848,0.270881,-0.435101,0.45609,-0.598882,0.601571,-1.19157,1.34618

S06xS35,bsyn,-0.0418548,0.273582,-0.481461,0.410549,-0.606953,0.537204,-1.05965,1.32207

S06xS35,syn,-0.0304755,0.226162,-0.395749,0.34952,-0.496221,0.465903,-0.927046,1.27438

S06xS36,bsyn,-0.030226,0.28523,-0.49759,0.438224,-0.618602,0.563835,-1.37479,1.1462

S06xS36,syn,-0.0186448,0.246969,-0.416493,0.387162,-0.544091,0.512613,-1.13828,1.22052

S06xS37,bsyn,0.0136723,0.294221,-0.473109,0.493452,-0.609185,0.621828,-1.43666,1.30912

S06xS37,syn,0.0198474,0.257614,-0.412025,0.432572,-0.538017,0.552426,-1.04801,1.30295

S06xS38,bsyn,0.018348,0.306916,-0.483402,0.524705,-0.615605,0.663555,-1.2353,1.32471

S06xS38,syn,0.027401,0.264091,-0.398128,0.468292,-0.541502,0.595893,-1.15239,1.277

S06xS39,bsyn,-0.00398958,0.296927,-0.486487,0.497422,-0.629025,0.629348,-1.29229,1.32249

S06xS39,syn,0.00701224,0.251501,-0.40801,0.428208,-0.524222,0.541574,-1.03245,1.11617

S06xS40,bsyn,0.0114698,0.280314,-0.43893,0.474121,-0.588369,0.613451,-1.56192,1.26723

S06xS40,syn,0.0167906,0.230622,-0.356655,0.399417,-0.467166,0.52591,-1.0582,1.09215

S07xS01,bsyn,0.00407504,0.295481,-0.494886,0.478891,-0.679637,0.607661,-1.35616,1.24948

S07xS01,syn,0.0178729,0.247464,-0.39461,0.424006,-0.572037,0.532454,-1.10702,1.0145

S07xS02,bsyn,0.0276335,0.304669,-0.47347,0.530131,-0.646707,0.663906,-1.21926,1.27653

S07xS02,syn,0.0448862,0.247283,-0.361595,0.453734,-0.520054,0.575444,-0.957303,1.27415

S07xS03,bsyn,0.0172671,0.281644,-0.435784,0.488036,-0.660855,0.615054,-0.96999,1.19962

S07xS03,syn,0.030899,0.236025,-0.351688,0.423752,-0.545416,0.540042,-0.820425,1.09328

S07xS04,bsyn,0.00935545,0.26249,-0.414931,0.441577,-0.563953,0.570983,-1.1313,1.2657

S07xS04,syn,0.0370633,0.23507,-0.338412,0.432723,-0.473886,0.553738,-0.885012,1.10174

S07xS05,bsyn,-0.0257882,0.303347,-0.538979,0.457934,-0.689504,0.579227,-1.2974,1.63829

S07xS05,syn,-0.0134444,0.258771,-0.453423,0.401807,-0.585724,0.51313,-1.24535,1.0883

S07xS06,bsyn,0.0237247,0.290646,-0.472017,0.489102,-0.685727,0.632762,-1.15955,1.54928

S07xS06,syn,0.0454805,0.237422,-0.353366,0.42776,-0.535705,0.549529,-1.11925,1.38863

S07xS08,bsyn,0.0308941,0.29236,-0.458019,0.508812,-0.602952,0.649249,-1.01663,1.32522

S07xS08,syn,0.0439682,0.25602,-0.379472,0.460225,-0.528726,0.579027,-1.06416,1.16988

S07xS09,bsyn,0.020461,0.264564,-0.410762,0.450891,-0.623144,0.577959,-1.39864,1.23187

S07xS09,syn,0.0381251,0.215651,-0.308435,0.38902,-0.500117,0.494773,-1.28923,1.15873

S07xS10,bsyn,0.00884594,0.322148,-0.533564,0.526157,-0.701741,0.654354,-1.35216,1.37782

S07xS10,syn,0.0311811,0.259629,-0.398651,0.453287,-0.573607,0.566111,-1.05719,1.21796

S07xS11,bsyn,-0.0103791,0.28816,-0.470006,0.473214,-0.721217,0.595534,-1.32134,1.18614

S07xS11,syn,0.0133051,0.237637,-0.365406,0.411855,-0.588071,0.525517,-0.987923,1.17364

S07xS12,bsyn,-0.0281512,0.288538,-0.510988,0.445211,-0.708004,0.572008,-1.28109,1.30936

S07xS12,syn,-0.00619779,0.233847,-0.399663,0.379196,-0.592914,0.485735,-1.03097,1.16024

S07xS13,bsyn,-0.0108789,0.2932,-0.505025,0.466007,-0.69887,0.600758,-1.3044,1.37471

S07xS13,syn,0.00296477,0.2381,-0.391638,0.386474,-0.575268,0.505548,-1.2046,1.22318

S07xS14,bsyn,-0.0303654,0.297763,-0.550356,0.437881,-0.684908,0.570132,-1.2723,1.22832

S07xS14,syn,-0.0164967,0.250712,-0.435273,0.388254,-0.556488,0.513158,-1.28495,1.25126

S07xS15,bsyn,0.014576,0.287111,-0.459473,0.496007,-0.667234,0.617142,-1.03128,1.17739

S07xS15,syn,0.0277745,0.243142,-0.364655,0.436468,-0.571458,0.54984,-1.00904,1.16043

S07xS16,bsyn,0.0226939,0.302553,-0.486263,0.528268,-0.679447,0.657055,-1.15508,1.37815

S07xS16,syn,0.0363702,0.251094,-0.380289,0.455385,-0.551676,0.560164,-1.00059,1.10636

S07xS17,bsyn,-0.00234547,0.311341,-0.506633,0.503601,-0.678349,0.636218,-1.45032,1.33573

