SubjectID,Regularization,Mean,Sigma,5th%,95th%,5th%mean,95th%mean,Min,Max
c17xc14,syn,-0.0578741,0.295186,-0.540296,0.415972,-0.687804,0.549849,-1.34081,1.14579

c17xc15,bsyn,-0.102412,0.306908,-0.617125,0.397495,-0.760922,0.555949,-1.31701,1.26773

c17xc15,syn,-0.0886121,0.259141,-0.522651,0.329675,-0.676677,0.472398,-1.29543,1.04683

c17xc16,bsyn,-0.0505346,0.305764,-0.563366,0.447649,-0.725309,0.585247,-1.31527,1.16228

c17xc16,syn,-0.0405213,0.269558,-0.489766,0.395641,-0.639439,0.522788,-1.25367,1.01815

c17xc18,bsyn,-0.0160659,0.349177,-0.578726,0.578283,-0.766017,0.769634,-1.33759,1.44589

c17xc18,syn,-0.00685922,0.31565,-0.521196,0.52144,-0.71379,0.70411,-1.50651,1.25312

c17xc1,bsyn,-0.143276,0.343498,-0.717153,0.408698,-0.934328,0.615375,-1.47806,1.77133

c17xc1,syn,-0.119255,0.290072,-0.598822,0.348235,-0.764469,0.539089,-1.29249,1.35466

c17xc2,bsyn,-0.221446,0.344305,-0.77456,0.347331,-0.944677,0.592719,-1.83775,1.24637

c17xc2,syn,-0.193999,0.296295,-0.66878,0.291399,-0.809792,0.529788,-1.43886,1.29854

c17xc3,bsyn,-0.160159,0.357645,-0.737848,0.416456,-0.905651,0.630004,-1.44645,1.75977

c17xc3,syn,-0.148177,0.320297,-0.681208,0.368527,-0.83904,0.575713,-1.42218,1.41859

c17xc4,bsyn,-0.0563742,0.358747,-0.663478,0.51644,-0.838336,0.714271,-1.43815,1.66883

c17xc4,syn,-0.032029,0.289494,-0.51608,0.43524,-0.678617,0.594499,-1.25202,1.32796

c17xc5,bsyn,-0.16638,0.335789,-0.731196,0.373644,-0.875282,0.618632,-1.48996,1.70128

c17xc5,syn,-0.138973,0.294304,-0.625192,0.329109,-0.7616,0.567533,-1.36701,1.33115

c17xc6,bsyn,-0.0651462,0.38424,-0.689676,0.577146,-0.844787,0.785083,-1.50468,2.04207

c17xc6,syn,-0.0561492,0.331315,-0.600625,0.49921,-0.74843,0.700145,-1.51652,1.29319

c17xc7,bsyn,-0.287267,0.441836,-1.01391,0.479366,-1.16221,0.697488,-1.70619,1.4885

c17xc7,syn,-0.291663,0.384199,-0.906952,0.374142,-1.03948,0.610001,-1.67483,1.45699

c17xc8,bsyn,-0.186712,0.460699,-0.8915,0.660111,-1.03518,0.840033,-2.09471,1.39637

c17xc8,syn,-0.128288,0.44043,-0.797885,0.690906,-0.959351,0.835285,-1.83577,1.48023

c17xc9,bsyn,-0.103113,0.389144,-0.730192,0.572977,-0.911621,0.81801,-1.51944,1.57203

c17xc9,syn,-0.0883954,0.336868,-0.633986,0.48702,-0.805001,0.722935,-1.32137,1.42514

c18xc10,bsyn,-0.229846,0.345037,-0.800068,0.337342,-0.923623,0.573587,-1.39868,1.34825

c18xc10,syn,-0.190749,0.301795,-0.701491,0.291063,-0.811426,0.47908,-1.34507,1.18331

c18xc11,bsyn,-0.17146,0.346246,-0.735083,0.407632,-0.863099,0.60432,-1.50644,1.42484

c18xc11,syn,-0.123259,0.297581,-0.60256,0.37614,-0.7173,0.53953,-1.29507,1.28663

c18xc12,bsyn,-0.187168,0.38308,-0.804226,0.443117,-0.957931,0.662694,-1.82242,1.68033

c18xc12,syn,-0.139387,0.322717,-0.664812,0.396147,-0.801017,0.57682,-1.33497,1.32558

c18xc13,bsyn,-0.131958,0.363441,-0.739751,0.433757,-0.957802,0.628179,-1.8043,1.12034

c18xc13,syn,-0.113164,0.281427,-0.584135,0.340274,-0.789717,0.525281,-1.45176,0.926978

c18xc14,bsyn,0.0410819,0.306557,-0.465291,0.547521,-0.668848,0.695011,-1.17683,1.38802

c18xc14,syn,0.0501252,0.251666,-0.368446,0.455325,-0.547013,0.584958,-1.25634,1.05999

c18xc15,bsyn,-0.0594224,0.356509,-0.655665,0.512033,-0.865817,0.661695,-1.42483,1.48537

c18xc15,syn,-0.0441706,0.286233,-0.5099,0.426993,-0.688659,0.57254,-1.45977,1.17639

c18xc16,bsyn,0.0216015,0.286411,-0.447069,0.492327,-0.621158,0.641262,-1.16975,1.30784

c18xc16,syn,0.0233146,0.253828,-0.391979,0.448501,-0.553055,0.582918,-1.37191,1.05263

c18xc17,bsyn,-0.000230412,0.358693,-0.624071,0.55588,-0.823064,0.718939,-1.34385,1.33584

c18xc17,syn,0.00875014,0.304179,-0.508207,0.4893,-0.698394,0.634245,-1.22388,1.3469

c18xc1,bsyn,-0.100211,0.339571,-0.672712,0.43917,-0.824735,0.620333,-1.41974,1.46552

c18xc1,syn,-0.0880864,0.284687,-0.547384,0.379796,-0.682544,0.538831,-1.40342,1.39022

c18xc2,bsyn,-0.161411,0.339771,-0.731844,0.389226,-0.864201,0.579391,-1.46104,1.28376

c18xc2,syn,-0.137603,0.291246,-0.62063,0.342114,-0.74,0.509798,-1.31432,1.11919

c18xc3,bsyn,-0.125167,0.33523,-0.684802,0.42765,-0.824111,0.594324,-1.36806,1.1881

c18xc3,syn,-0.0994344,0.265496,-0.53534,0.341252,-0.668388,0.481456,-1.28146,1.09257

c18xc4,bsyn,-3.55695e-06,0.300272,-0.487185,0.501619,-0.675605,0.674348,-1.25477,1.30768

c18xc4,syn,0.0098098,0.261831,-0.413432,0.443183,-0.575779,0.588824,-1.09583,1.15686

c18xc5,bsyn,-0.129592,0.341494,-0.69105,0.435987,-0.842391,0.624094,-1.45415,1.72192

c18xc5,syn,-0.103928,0.284415,-0.565322,0.370561,-0.697659,0.532974,-1.1768,1.31258

c18xc6,bsyn,-0.112851,0.325793,-0.659923,0.418059,-0.79101,0.568089,-1.30877,1.40174

c18xc6,syn,-0.0924821,0.275818,-0.542147,0.367439,-0.650762,0.503259,-1.10602,1.22107

c18xc7,bsyn,-0.245432,0.357326,-0.850968,0.331203,-0.982605,0.548031,-1.53245,1.18984

c18xc7,syn,-0.206169,0.299693,-0.704984,0.285545,-0.822634,0.461848,-1.31139,1.13048

c18xc8,bsyn,-0.284478,0.386232,-0.902993,0.361095,-1.05262,0.589675,-1.74148,1.82183

c18xc8,syn,-0.245881,0.327775,-0.78268,0.305804,-0.908355,0.517046,-1.35977,1.36186

c18xc9,bsyn,-0.146442,0.390482,-0.799451,0.492016,-0.958357,0.679393,-1.86237,1.40691

c18xc9,syn,-0.112548,0.317247,-0.623832,0.411759,-0.75118,0.584742,-1.4883,1.32246

c1xc10,bsyn,-0.134053,0.321617,-0.641496,0.416707,-0.787451,0.596731,-1.33399,1.24497

c1xc10,syn,-0.118085,0.286257,-0.585279,0.357684,-0.729514,0.536757,-1.46929,1.20418

c1xc11,bsyn,-0.111924,0.33742,-0.660243,0.443449,-0.821055,0.593049,-1.92263,1.21611

c1xc11,syn,-0.102308,0.307063,-0.624948,0.388213,-0.764357,0.528591,-1.44093,1.09966

c1xc12,bsyn,-0.125231,0.357007,-0.686176,0.48764,-0.827858,0.691496,-1.39168,1.97296

c1xc12,syn,-0.106193,0.301982,-0.572195,0.414496,-0.698006,0.606493,-1.19524,1.34667

c1xc13,bsyn,0.0688064,0.322701,-0.465831,0.598258,-0.678666,0.739669,-1.35756,1.43119

c1xc13,syn,0.0801365,0.270218,-0.381765,0.507764,-0.588334,0.639255,-1.10144,1.27084

c1xc14,bsyn,0.0774407,0.29771,-0.414847,0.57194,-0.603861,0.691423,-1.07446,1.32063

c1xc14,syn,0.0876749,0.266479,-0.358847,0.523768,-0.549524,0.643872,-1.05355,1.43896

c1xc15,bsyn,0.0332101,0.346517,-0.581032,0.572241,-0.743012,0.707538,-1.35569,1.28855

c1xc15,syn,0.0373716,0.290967,-0.465759,0.49103,-0.6011,0.621307,-1.09496,1.14618

c1xc16,bsyn,0.0208583,0.322512,-0.544019,0.517973,-0.716108,0.634207,-1.34025,1.1798

c1xc16,syn,0.0301154,0.296372,-0.47667,0.493204,-0.637742,0.619217,-1.25128,1.23578

c1xc17,bsyn,0.0194333,0.352399,-0.607147,0.560692,-0.788885,0.746101,-1.53289,1.27866

c1xc17,syn,0.024436,0.311962,-0.528805,0.499108,-0.698892,0.656037,-1.40747,1.16854

c1xc18,bsyn,0.0158981,0.307344,-0.493008,0.52018,-0.674364,0.664205,-1.13183,1.37472

c1xc18,syn,0.0193663,0.290025,-0.46512,0.498766,-0.639866,0.625632,-1.13235,1.34406

c1xc2,bsyn,-0.0627137,0.255435,-0.488241,0.348039,-0.657293,0.485345,-1.36323,1.10363

c1xc2,syn,-0.0604137,0.246546,-0.465564,0.343761,-0.621987,0.484969,-1.30471,0.93375

c1xc3,bsyn,-0.0844814,0.285874,-0.555369,0.377159,-0.687049,0.518549,-1.16869,1.54643

c1xc3,syn,-0.0785587,0.265448,-0.533499,0.34498,-0.643578,0.479524,-1.0753,1.2548

c1xc4,bsyn,0.0902139,0.310935,-0.421129,0.603193,-0.602758,0.736288,-1.14544,1.49636

c1xc4,syn,0.09666,0.279167,-0.373339,0.546679,-0.537265,0.679372,-1.07344,1.16856

c1xc5,bsyn,-0.0513772,0.256006,-0.468552,0.363591,-0.617235,0.488486,-1.35364,1.05206

c1xc5,syn,-0.043372,0.225141,-0.410077,0.323398,-0.53775,0.437041,-1.30385,0.924777

c1xc6,bsyn,-0.00790736,0.279278,-0.46274,0.454707,-0.619573,0.5781,-1.17529,1.31682

c1xc6,syn,-0.0112112,0.267701,-0.471737,0.414313,-0.623084,0.531949,-1.09297,1.07466

c1xc7,bsyn,-0.167294,0.341429,-0.737641,0.391159,-0.907413,0.563143,-1.68605,1.07067

c1xc7,syn,-0.130789,0.283567,-0.610235,0.32315,-0.748267,0.489523,-1.4156,1.01778

c1xc8,bsyn,-0.243703,0.42169,-0.940771,0.465722,-1.1223,0.628299,-1.9421,1.22091

c1xc8,syn,-0.198068,0.357307,-0.785,0.397898,-0.948866,0.555732,-1.57322,1.14926

c1xc9,bsyn,-0.025565,0.323286,-0.554905,0.508527,-0.727366,0.647735,-1.25467,1.47007

c1xc9,syn,-0.0224547,0.298225,-0.522488,0.463591,-0.672126,0.594682,-1.25083,1.20637

c2xc10,bsyn,-0.0882933,0.361898,-0.706457,0.484536,-0.843866,0.64667,-1.53167,1.27476

c2xc10,syn,-0.0744192,0.315251,-0.606636,0.424552,-0.734064,0.572745,-1.36276,1.10317

c2xc11,bsyn,-0.0216468,0.321212,-0.558014,0.498389,-0.687301,0.64038,-1.24814,1.38156

c2xc11,syn,-0.00732654,0.284663,-0.482655,0.447932,-0.614788,0.578062,-1.2746,1.20466

c2xc12,bsyn,-0.0593836,0.350059,-0.620442,0.527038,-0.790397,0.696192,-1.33295,1.52537

c2xc12,syn,-0.0534171,0.308274,-0.548817,0.45833,-0.686305,0.611526,-1.36816,1.30662

c2xc13,bsyn,0.0850347,0.362106,-0.518944,0.672065,-0.790343,0.858866,-1.37306,1.56756

c2xc13,syn,0.0713063,0.283503,-0.432814,0.515262,-0.672406,0.653385,-1.11625,1.27719

c2xc14,bsyn,0.123419,0.331144,-0.424824,0.660212,-0.676185,0.832472,-1.40864,1.55265

c2xc14,syn,0.123538,0.263788,-0.317608,0.550854,-0.553372,0.685191,-0.987382,1.18882

c2xc15,bsyn,0.0507381,0.388018,-0.608375,0.657413,-0.783391,0.802653,-1.62983,2.01355

c2xc15,syn,0.0671254,0.304551,-0.438212,0.56043,-0.612113,0.688285,-1.16676,1.16786

c2xc16,bsyn,0.0623532,0.383011,-0.61601,0.651512,-0.780653,0.799696,-1.28897,1.43891

c2xc16,syn,0.0764692,0.328062,-0.486813,0.58864,-0.655966,0.718367,-1.29244,1.24451

c2xc17,bsyn,0.087579,0.393597,-0.619483,0.676226,-0.821403,0.833548,-1.52841,1.70746

c2xc17,syn,0.0966578,0.334528,-0.503002,0.606654,-0.683318,0.727583,-1.24353,1.32987

c2xc18,bsyn,0.0637936,0.338474,-0.489961,0.620282,-0.710787,0.761983,-1.22688,1.53776

c2xc18,syn,0.069906,0.299071,-0.427276,0.563606,-0.632955,0.686265,-1.19115,1.44569

c2xc1,bsyn,0.0447186,0.28891,-0.430279,0.523886,-0.583684,0.680419,-1.10153,1.48372

c2xc1,syn,0.0483848,0.256786,-0.378516,0.474353,-0.523752,0.613807,-1.11864,1.1825

c2xc3,bsyn,-0.00379869,0.318556,-0.539809,0.5085,-0.689094,0.649454,-1.37529,1.29675

c2xc3,syn,0.00416763,0.272646,-0.454908,0.443235,-0.590474,0.560543,-1.12446,1.10975

c2xc4,bsyn,0.0684054,0.348166,-0.534558,0.624577,-0.757293,0.780366,-1.16465,1.49516

c2xc4,syn,0.0639373,0.299992,-0.445278,0.543521,-0.656432,0.670351,-1.182,1.22257

c2xc5,bsyn,0.0183181,0.293767,-0.478147,0.48485,-0.625559,0.624905,-1.177,1.40681

c2xc5,syn,0.0303067,0.24389,-0.379833,0.421245,-0.510198,0.545007,-1.27952,1.1201

c2xc6,bsyn,0.0333034,0.32728,-0.521926,0.544366,-0.699578,0.680471,-1.327,1.52589

c2xc6,syn,0.049168,0.27409,-0.418549,0.488835,-0.581205,0.60485,-0.907625,1.34732

c2xc7,bsyn,-0.0981625,0.365482,-0.708001,0.502602,-0.864811,0.650783,-1.4793,1.20277

c2xc7,syn,-0.0744527,0.298808,-0.571923,0.407207,-0.760266,0.538917,-1.27837,1.10961

c2xc8,bsyn,-0.188757,0.437485,-0.921684,0.528905,-1.10351,0.714257,-1.88751,1.41932

c2xc8,syn,-0.150827,0.365998,-0.760391,0.452982,-0.921006,0.634986,-1.8037,1.37725

c2xc9,bsyn,0.034105,0.353925,-0.566309,0.610181,-0.720807,0.744796,-1.39173,1.69162

c2xc9,syn,0.0375059,0.313663,-0.486277,0.557722,-0.633022,0.692018,-1.15807,1.32155

c3xc10,bsyn,-0.116892,0.323088,-0.644234,0.42124,-0.792727,0.600233,-1.49945,1.13566

c3xc10,syn,-0.105871,0.293457,-0.593122,0.377864,-0.72379,0.540907,-1.29953,1.06685

c3xc11,bsyn,-0.0444395,0.325705,-0.571441,0.498543,-0.745877,0.673345,-1.27854,1.73068

c3xc11,syn,-0.0273954,0.293327,-0.503203,0.461024,-0.643111,0.615517,-1.33805,1.50827

c3xc12,bsyn,-0.111266,0.384308,-0.722803,0.514138,-0.892425,0.719487,-1.67034,2.12594

c3xc12,syn,-0.0870756,0.317089,-0.606287,0.437824,-0.754631,0.609883,-1.44828,1.39712

c3xc13,bsyn,0.0730195,0.356426,-0.560734,0.62106,-0.764352,0.758287,-1.39268,1.27451

c3xc13,syn,0.051823,0.327972,-0.537813,0.552726,-0.719681,0.679112,-1.41248,1.28296

c3xc14,bsyn,0.119384,0.294286,-0.355715,0.620455,-0.5534,0.753995,-0.997077,1.36457

c3xc14,syn,0.124688,0.251074,-0.285793,0.546014,-0.482123,0.656477,-0.871307,1.28238

c3xc15,bsyn,0.0443535,0.375757,-0.592346,0.656176,-0.787223,0.774367,-1.37189,1.27635

c3xc15,syn,0.0504538,0.328496,-0.505582,0.582334,-0.677077,0.695631,-1.15384,1.15254

c3xc16,bsyn,0.12097,0.343875,-0.453433,0.669011,-0.633821,0.795727,-1.34152,1.49298

c3xc16,syn,0.117295,0.299503,-0.39239,0.595419,-0.552449,0.706968,-1.07009,1.2274

c3xc17,bsyn,0.0410123,0.385061,-0.615092,0.642239,-0.791173,0.793002,-1.7137,1.45698

c3xc17,syn,-0.0156395,0.351711,-0.61678,0.529779,-0.776082,0.670986,-1.40006,1.40585

c3xc18,bsyn,0.0276924,0.293431,-0.45098,0.522509,-0.612574,0.647022,-1.11732,1.33306

c3xc18,syn,0.0322327,0.261774,-0.401922,0.466856,-0.5463,0.576602,-1.12962,1.12098

c3xc1,bsyn,0.032431,0.321306,-0.500603,0.538553,-0.671964,0.689791,-1.51054,1.40703

c3xc1,syn,0.0436125,0.250363,-0.373187,0.442759,-0.513973,0.551833,-1.31283,0.99121

c3xc2,bsyn,-0.0611945,0.315647,-0.575559,0.466631,-0.716437,0.614963,-1.27445,1.33608

c3xc2,syn,-0.0472246,0.27778,-0.496932,0.418899,-0.613691,0.552528,-1.01193,1.20548

c3xc4,bsyn,0.107428,0.303281,-0.39666,0.59704,-0.562842,0.719652,-1.12401,1.45016

c3xc4,syn,0.106303,0.276073,-0.340488,0.549128,-0.505041,0.671966,-1.219,1.33985

c3xc5,bsyn,0.0111841,0.317093,-0.507091,0.538187,-0.676524,0.699698,-1.26006,1.54603

c3xc5,syn,0.0271992,0.263193,-0.399427,0.46274,-0.529385,0.593718,-0.934226,1.30102

c3xc6,bsyn,-0.0325959,0.306138,-0.527821,0.487961,-0.676147,0.631851,-1.34566,1.48672

c3xc6,syn,-0.0199607,0.262001,-0.450963,0.413533,-0.582849,0.551099,-1.02457,1.05438

c3xc7,bsyn,-0.137023,0.334937,-0.686458,0.413593,-0.837572,0.577295,-1.45617,1.30915

c3xc7,syn,-0.115927,0.27673,-0.574648,0.339067,-0.700448,0.487916,-1.25706,1.10997

c3xc8,bsyn,-0.225716,0.39051,-0.858133,0.451181,-1.00316,0.645533,-1.55284,1.39318

c3xc8,syn,-0.201608,0.335153,-0.755142,0.350415,-0.90317,0.524828,-1.71863,1.09138

c3xc9,bsyn,-0.0408656,0.338727,-0.589511,0.536864,-0.750126,0.70103,-1.17298,1.31991

c3xc9,syn,-0.0298376,0.28843,-0.505203,0.454237,-0.638733,0.59157,-1.06727,1.05753

c4xc10,bsyn,-0.154486,0.351957,-0.713676,0.448177,-0.869442,0.688118,-1.43562,1.36448

c4xc10,syn,-0.125303,0.319791,-0.645207,0.409787,-0.816406,0.618408,-1.50241,1.15239

c4xc11,bsyn,-0.162078,0.344962,-0.713975,0.410221,-0.836579,0.6065,-1.24851,1.62968

c4xc11,syn,-0.139363,0.296477,-0.615264,0.353129,-0.759434,0.536518,-1.17397,1.33986

c4xc12,bsyn,-0.243917,0.36928,-0.834166,0.38936,-0.986099,0.600463,-1.62622,1.4522

c4xc12,syn,-0.214413,0.325014,-0.73535,0.327208,-0.870028,0.52748,-1.62922,1.15535

c4xc13,bsyn,-0.00861194,0.317848,-0.521119,0.51379,-0.675749,0.647685,-1.28325,1.61731

c4xc13,syn,-0.00449729,0.271717,-0.444269,0.435764,-0.589282,0.557094,-1.3339,1.03132

c4xc14,bsyn,-0.0269187,0.326341,-0.570482,0.516061,-0.706232,0.64969,-1.21202,1.24517

c4xc14,syn,-0.00710633,0.273738,-0.460633,0.442183,-0.58831,0.557348,-1.28137,1.13815

c4xc15,bsyn,-0.0317227,0.31065,-0.548839,0.469795,-0.737189,0.620713,-1.4475,1.20433

c4xc15,syn,-0.0365376,0.268579,-0.480447,0.398277,-0.629656,0.540903,-1.30793,0.985917

c4xc16,bsyn,-0.0133497,0.278248,-0.475662,0.446635,-0.634362,0.574226,-1.23782,1.16779

c4xc16,syn,-0.0108029,0.237437,-0.4039,0.3764,-0.571945,0.495602,-1.1561,1.0903

c4xc17,bsyn,-0.0616358,0.34785,-0.671284,0.49596,-0.859098,0.644718,-1.51521,1.34519

c4xc17,syn,-0.0605304,0.30255,-0.60069,0.415442,-0.778432,0.554886,-1.29746,1.31399

c4xc18,bsyn,-0.0123221,0.299882,-0.516054,0.464807,-0.6942,0.625566,-1.32659,1.26154

c4xc18,syn,-0.0106325,0.25723,-0.449144,0.398987,-0.606731,0.545936,-1.11431,1.11804

c4xc1,bsyn,-0.0929669,0.326874,-0.644748,0.435556,-0.854041,0.612854,-1.51099,1.17343

c4xc1,syn,-0.0843837,0.265984,-0.53054,0.349618,-0.708541,0.518862,-1.15733,1.20135

c4xc2,bsyn,-0.161106,0.322425,-0.696239,0.370291,-0.855732,0.584552,-1.53649,1.31854

c4xc2,syn,-0.142656,0.283606,-0.605423,0.331865,-0.766954,0.536001,-1.48653,1.11507

c4xc3,bsyn,-0.131329,0.297508,-0.61745,0.354008,-0.737786,0.515331,-1.31039,1.21403

c4xc3,syn,-0.125077,0.294404,-0.608538,0.352252,-0.730022,0.516254,-1.43898,1.24971

c4xc5,bsyn,-0.070795,0.306791,-0.558868,0.440365,-0.750747,0.651367,-1.04937,1.25412

c4xc5,syn,-0.0448504,0.265798,-0.498697,0.383619,-0.67156,0.576485,-1.08511,1.14062

c4xc6,bsyn,-0.0511948,0.337318,-0.596081,0.51044,-0.769734,0.693069,-1.4012,1.72146

c4xc6,syn,-0.0339221,0.302118,-0.538008,0.458544,-0.681712,0.634643,-1.24376,1.52124

c4xc7,bsyn,-0.270836,0.352363,-0.851208,0.327554,-0.978359,0.542668,-1.49949,1.14179

c4xc7,syn,-0.246099,0.310501,-0.747368,0.276524,-0.874571,0.478687,-1.57317,1.09349

c4xc8,bsyn,-0.336904,0.393846,-0.994675,0.305726,-1.13592,0.561007,-1.77921,1.2863

c4xc8,syn,-0.306354,0.336013,-0.883495,0.228949,-1.01632,0.480064,-1.7647,1.11991

c4xc9,bsyn,-0.0841851,0.348547,-0.637894,0.50617,-0.837245,0.721928,-1.27301,1.73248

c4xc9,syn,-0.0549476,0.281566,-0.513389,0.414175,-0.686222,0.615201,-1.08401,1.23929

c5xc10,bsyn,-0.106314,0.312398,-0.616589,0.401366,-0.760918,0.551039,-1.43189,1.17769

c5xc10,syn,-0.0988167,0.284164,-0.561175,0.367878,-0.695965,0.511228,-1.26543,1.19926

c5xc11,bsyn,-0.0875972,0.314475,-0.625447,0.41558,-0.769674,0.547581,-1.38576,1.13143

c5xc11,syn,-0.0817698,0.285468,-0.577968,0.370848,-0.707415,0.49357,-1.25433,1.132

c5xc12,bsyn,-0.0292284,0.342895,-0.566235,0.564368,-0.706238,0.760483,-1.31773,1.4641

c5xc12,syn,-0.0262031,0.290167,-0.483922,0.467393,-0.62388,0.648748,-1.21834,1.25961

c5xc13,bsyn,0.0218626,0.361124,-0.62623,0.561832,-0.867696,0.737535,-1.6418,1.35386

c5xc13,syn,0.0291004,0.312688,-0.555522,0.48695,-0.791108,0.637474,-1.38618,1.10795

c5xc14,bsyn,0.140193,0.32875,-0.406972,0.672214,-0.613069,0.822483,-1.23687,1.61387

c5xc14,syn,0.137313,0.27278,-0.324527,0.570414,-0.538658,0.713549,-0.984375,1.33855

c5xc15,bsyn,0.0592267,0.393596,-0.680703,0.648334,-0.852892,0.77574,-1.49088,1.4868

c5xc15,syn,0.0742885,0.33403,-0.570873,0.568867,-0.748726,0.699753,-1.19701,1.41647

c5xc16,bsyn,0.0476314,0.372001,-0.629221,0.622032,-0.805965,0.763904,-1.57919,1.43215

c5xc16,syn,0.0574549,0.33304,-0.548412,0.568431,-0.70979,0.710371,-1.32265,1.34735

c5xc17,bsyn,0.0500505,0.379221,-0.65654,0.62089,-0.843374,0.790271,-1.48901,1.51897

c5xc17,syn,0.0536377,0.349281,-0.619098,0.565415,-0.797451,0.719795,-1.52311,1.29259

c5xc18,bsyn,0.0179263,0.328407,-0.535932,0.550479,-0.716318,0.673857,-1.27793,1.22628

c5xc18,syn,0.0244372,0.303362,-0.498345,0.514165,-0.654994,0.628377,-1.05003,1.19034

c5xc1,bsyn,0.00228941,0.268291,-0.445375,0.434078,-0.591241,0.568411,-1.10919,1.27006

c5xc1,syn,0.0106352,0.222843,-0.359525,0.373071,-0.482726,0.487649,-0.926206,1.23286

c5xc2,bsyn,-0.049238,0.284054,-0.520559,0.411704,-0.658087,0.543348,-1.47369,1.30662

c5xc2,syn,-0.0382119,0.238371,-0.425294,0.356788,-0.545667,0.481688,-1.14705,1.21625

c5xc3,bsyn,-0.0330047,0.281085,-0.495051,0.433361,-0.642437,0.578554,-1.13152,1.25801

c5xc3,syn,-0.0303271,0.266752,-0.468923,0.402086,-0.609841,0.528052,-1.16133,1.07411

c5xc4,bsyn,0.0936861,0.335321,-0.48875,0.621613,-0.687186,0.764048,-1.31708,1.31391

c5xc4,syn,0.091025,0.284359,-0.385143,0.557321,-0.570882,0.694938,-0.996227,1.13781

c5xc6,bsyn,-0.0037614,0.306209,-0.51145,0.492028,-0.698596,0.620273,-1.33862,1.33143

c5xc6,syn,0.000746325,0.278693,-0.471171,0.443707,-0.627374,0.561063,-1.21089,1.16384

c5xc7,bsyn,-0.0974564,0.336064,-0.653694,0.445908,-0.80254,0.603476,-1.37718,1.39771

c5xc7,syn,-0.0842592,0.281275,-0.541207,0.376608,-0.775884,0.528491,-1.28958,1.07784

c5xc8,bsyn,-0.240258,0.421931,-0.918597,0.474604,-1.06718,0.644909,-1.74995,1.28834

c5xc8,syn,-0.189416,0.352113,-0.750712,0.408719,-0.905026,0.575341,-1.60065,1.2221

c5xc9,bsyn,0.00775551,0.311881,-0.496583,0.532057,-0.640359,0.680261,-1.25994,1.20191

c5xc9,syn,0.00407444,0.270028,-0.438579,0.449067,-0.565733,0.577223,-1.11245,1.05671

c6xc10,bsyn,-0.0911167,0.355648,-0.724571,0.440885,-0.966162,0.642322,-1.71697,1.41769

c6xc10,syn,-0.0758339,0.307537,-0.600187,0.393583,-0.829744,0.578955,-1.5735,1.25035

c6xc11,bsyn,-0.0977299,0.31961,-0.626608,0.427465,-0.765319,0.599819,-1.38994,1.24269

c6xc11,syn,-0.0757287,0.262688,-0.507838,0.358474,-0.655144,0.505785,-1.40443,0.949331

c6xc12,bsyn,-0.090852,0.334914,-0.657736,0.456037,-0.81371,0.653542,-1.23974,1.45864

c6xc12,syn,-0.0762579,0.292388,-0.564551,0.398964,-0.70962,0.589818,-1.28648,1.09577

c6xc13,bsyn,-0.0260342,0.338397,-0.59596,0.516955,-0.842789,0.687897,-1.50005,1.19123

c6xc13,syn,-0.0187745,0.285377,-0.484287,0.45272,-0.712048,0.606561,-1.22027,1.12945

c6xc14,bsyn,0.110637,0.327396,-0.435129,0.642168,-0.643681,0.762373,-1.20575,1.45486

c6xc14,syn,0.120482,0.270196,-0.3244,0.566013,-0.535763,0.676705,-0.926874,1.36829

c6xc15,bsyn,0.0361077,0.347072,-0.521043,0.620061,-0.705536,0.758511,-1.25142,1.46996

c6xc15,syn,0.0475869,0.304298,-0.434327,0.563656,-0.637837,0.690998,-1.24377,1.19674

c6xc16,bsyn,0.0578665,0.307598,-0.455737,0.5616,-0.605236,0.682802,-1.06938,1.36507

c6xc16,syn,0.0642066,0.276918,-0.396206,0.520366,-0.559809,0.644057,-0.937771,1.25963

c6xc17,bsyn,0.0145979,0.384479,-0.656292,0.617969,-0.832316,0.770802,-1.53625,1.56615

c6xc17,syn,0.0326507,0.346529,-0.552059,0.578637,-0.725772,0.721075,-1.53509,1.3817

c6xc18,bsyn,0.0299972,0.291847,-0.445771,0.509671,-0.594064,0.62575,-1.22659,1.24155

c6xc18,syn,0.0359995,0.266048,-0.40469,0.470749,-0.544474,0.577474,-1.24811,1.0786

c6xc1,bsyn,-0.0250368,0.285865,-0.490375,0.432148,-0.618527,0.572683,-1.45446,1.22736

c6xc1,syn,-0.0157128,0.249193,-0.408423,0.399426,-0.530746,0.538456,-1.01528,1.18518

c6xc2,bsyn,-0.0874489,0.303092,-0.587642,0.407593,-0.712566,0.554108,-1.34284,1.14838

c6xc2,syn,-0.0745123,0.267046,-0.508481,0.370645,-0.62153,0.517745,-1.17762,0.985554

c6xc3,bsyn,-0.0445101,0.324385,-0.594809,0.470774,-0.771406,0.609784,-1.33515,1.37656

